name,h,b,PI_Pn_max,PI_Vn_z,PI_Vn_y,PI_Mn_z,PI_Mn_y,required_rebar,MainRebar_size,rho,side_rebars_top,side_rebars_bottom,side_rebars_left,side_rebars_right,spacing_h,spacing_b,Stirrup_size,Stirrup_verticle_size,fck,fy,Cover_size,aggregate,Cost,CO2,UnitWeight,PM_Volume,original_name
526,750,800,11105.07357,614.932724,685.3186244,0,0,26,25,0.0212712,8,8,7,7,85.57142857,108.1666667,13,250,30,500,50,25,158419.3791,433.1718102,14.88539428,94347827.09,263
527,700,650,11885.77211,703.1762596,623.7005488,0,0,24,29,0.034840608,8,8,6,6,75.85714286,96.2,10,100,40,500,60,25,173260.8764,432.9699668,11.65328457,94772040.59,264
528,650,700,11885.77211,623.7005488,703.1762596,0,0,24,29,0.034840608,6,6,8,8,96.2,75.85714286,10,100,40,500,60,25,173260.8764,432.9699668,11.65328457,94772040.59,264
529,1050,700,11466.76993,1010.988546,498.2353007,0,0,18,25,0.0120214,6,6,5,5,179.8,137.25,13,250,30,400,50,25,140373.778,425.1576038,17.86523402,95079327.76,265
530,700,1050,11466.76993,498.2353007,1010.988546,0,0,18,25,0.0120214,5,5,6,6,137.25,179.8,13,250,30,400,50,25,140373.778,425.1576038,17.86523402,95079327.76,265
531,850,650,12147.17104,905.9559538,581.1735102,0,0,20,25,0.017769189,5,5,7,7,174.75,83.16666667,13,200,40,500,50,25,134027.1268,375.6846329,13.62520055,95210127.39,266
532,650,850,12147.17104,581.1735102,905.9559538,0,0,20,25,0.017769189,7,7,5,5,83.16666667,174.75,13,200,40,500,50,25,134027.1268,375.6846329,13.62520055,95210127.39,266
533,800,700,10568.20458,540.3704216,424.8690548,0,0,30,29,0.035384992,9,9,8,8,78.875,75.85714286,10,200,27,400,60,25,206535.5515,519.4747759,14.29697947,95389690.83,267
534,700,800,10568.20458,424.8690548,540.3704216,0,0,30,29,0.035384992,8,8,9,9,75.85714286,78.875,10,200,27,400,60,25,206535.5515,519.4747759,14.29697947,95389690.83,267
535,950,700,10785.23069,636.0151198,352.3571694,0,0,22,29,0.021851785,5,5,8,8,195.25,75.85714286,10,400,27,400,60,25,170455.8539,469.8212367,16.4632796,95623381.38,268
536,700,950,10785.23069,352.3571694,636.0151198,0,0,22,29,0.021851785,8,8,5,5,75.85714286,195.25,10,400,27,400,60,25,170455.8539,469.8212367,16.4632796,95623381.38,268
537,900,700,11906.7009,1038.187787,694.4577662,0,0,18,25,0.014024967,4,4,7,7,251.6666667,92.5,10,100,35,500,50,25,136316.6686,395.999956,15.42269243,96867838.8,269
538,700,900,11906.7009,694.4577662,1038.187787,0,0,18,25,0.014024967,7,7,4,4,92.5,251.6666667,10,100,35,500,50,25,136316.6686,395.999956,15.42269243,96867838.8,269
539,900,650,11148.41,713.2427287,398.6441833,0,0,28,25,0.023494817,8,8,8,8,107.0,71.28571429,13,400,30,500,50,25,160627.6675,434.3571691,14.55598224,97992391.19,270
540,650,900,11148.41,398.6441833,713.2427287,0,0,28,25,0.023494817,8,8,8,8,71.28571429,107.0,13,400,30,500,50,25,160627.6675,434.3571691,14.55598224,97992391.19,270
541,800,800,11316.25201,616.6764443,616.6764443,0,0,22,29,0.02270537,7,7,6,6,105.1666667,126.2,10,150,30,400,60,25,175289.1451,474.4194863,15.92121954,98739473.07,271
542,800,800,11316.25201,616.6764443,616.6764443,0,0,22,29,0.02270537,6,6,7,7,126.2,105.1666667,10,150,30,400,60,25,175289.1451,474.4194863,15.92121954,98739473.07,271
543,900,700,12669.04426,720.5644652,446.2591108,0,0,10,32,0.012765837,4,4,3,3,240.6666667,261.0,13,450,40,400,60,25,119188.0475,362.073285,15.30560121,99227027.63,272
544,700,900,12669.04426,446.2591108,720.5644652,0,0,10,32,0.012765837,3,3,4,4,261.0,240.6666667,13,450,40,400,60,25,119188.0475,362.073285,15.30560121,99227027.63,272
545,800,700,10823.18984,520.8643797,408.5105808,0,0,34,25,0.029803055,11,11,8,8,65.5,79.28571429,10,300,27,500,50,25,179822.3798,466.9432418,14.11333918,99821785.25,273
546,700,800,10823.18984,408.5105808,520.8643797,0,0,34,25,0.029803055,8,8,11,11,79.28571429,65.5,10,300,27,500,50,25,179822.3798,466.9432418,14.11333918,99821785.25,273
547,1000,700,11048.62284,711.697441,359.2268461,0,0,28,25,0.019634954,10,10,6,6,95.0,111.0,10,400,27,400,50,25,167418.547,470.9630193,17.24713429,100368112.6,274
548,700,1000,11048.62284,359.2268461,711.697441,0,0,28,25,0.019634954,6,6,10,10,111.0,95.0,10,400,27,400,50,25,167418.547,470.9630193,17.24713429,100368112.6,274
549,900,600,11714.73473,713.2292974,337.6292892,0,0,28,25,0.025452718,10,10,6,6,83.88888889,91.0,10,300,35,500,50,25,155337.8408,414.794414,13.48499323,100699957.1,275
550,600,900,11714.73473,337.6292892,713.2292974,0,0,28,25,0.025452718,6,6,10,10,91.0,83.88888889,10,300,35,500,50,25,155337.8408,414.794414,13.48499323,100699957.1,275
551,800,650,12210.64333,639.7680793,438.3757682,0,0,24,29,0.030485532,9,9,5,5,78.125,118.75,13,300,40,400,60,25,173178.7937,445.8586221,13.14766955,100912879.6,276
552,650,800,12210.64333,438.3757682,639.7680793,0,0,24,29,0.030485532,5,5,9,9,118.75,78.125,13,300,40,400,60,25,173178.7937,445.8586221,13.14766955,100912879.6,276
553,900,750,11523.09273,758.6980948,550.800518,0,0,20,29,0.019570959,7,7,5,5,121.8333333,145.25,10,150,30,400,60,25,168235.6916,467.6763786,16.67743021,101151610.3,277
554,750,900,11523.09273,550.800518,758.6980948,0,0,20,29,0.019570959,5,5,7,7,145.25,121.8333333,10,150,30,400,60,25,168235.6916,467.6763786,16.67743021,101151610.3,277
555,1000,800,11472.07345,845.9023678,568.7903307,0,0,20,25,0.012271846,7,7,5,5,141.5,162.25,13,300,27,400,50,25,151395.9137,459.9465188,19.43578213,101173236.5,278
556,800,1000,11472.07345,568.7903307,845.9023678,0,0,20,25,0.012271846,5,5,7,7,162.25,141.5,13,300,27,400,50,25,151395.9137,459.9465188,19.43578213,101173236.5,278
557,950,650,12599.01601,1072.550562,568.9004578,0,0,18,25,0.014308873,6,6,5,5,161.0,126.25,10,100,40,400,50,25,135316.6686,391.499956,15.12839243,101278945.5,279
558,650,950,12599.01601,568.9004578,1072.550562,0,0,18,25,0.014308873,5,5,6,6,126.25,161.0,10,100,40,400,50,25,135316.6686,391.499956,15.12839243,101278945.5,279
559,950,650,11363.09132,901.2553506,472.4761441,0,0,16,32,0.020838807,4,4,6,6,259.3333333,95.6,10,150,30,500,60,25,160563.9575,440.9323884,15.30254277,101349882.6,280
560,650,950,11363.09132,472.4761441,901.2553506,0,0,16,32,0.020838807,6,6,4,4,95.6,259.3333333,10,150,30,500,60,25,160563.9575,440.9323884,15.30254277,101349882.6,280
561,850,800,12299.97843,625.4740022,558.1640811,0,0,14,29,0.013598938,3,3,6,6,340.5,126.2,10,250,35,400,60,25,133205.8935,399.7668747,16.55168685,101407176.3,281
562,800,850,12299.97843,558.1640811,625.4740022,0,0,14,29,0.013598938,6,6,3,3,126.2,340.5,10,250,35,400,60,25,133205.8935,399.7668747,16.55168685,101407176.3,281
563,900,850,11864.56993,607.3830154,544.0672423,0,0,18,25,0.011549973,5,5,6,6,188.75,141.0,10,400,30,400,50,25,134631.783,419.7550338,18.51610081,101447600.5,282
564,850,900,11864.56993,544.0672423,607.3830154,0,0,18,25,0.011549973,6,6,5,5,141.0,188.75,10,400,30,400,50,25,134631.783,419.7550338,18.51610081,101447600.5,282
565,750,750,11217.61082,602.6249527,602.6249527,0,0,24,32,0.034314569,7,7,7,7,95.33333333,95.33333333,13,200,30,400,60,25,208104.6655,523.2024537,14.36488432,101835616.6,283
566,750,750,11217.61082,602.6249527,602.6249527,0,0,24,32,0.034314569,7,7,7,7,95.33333333,95.33333333,13,200,30,400,60,25,208104.6655,523.2024537,14.36488432,101835616.6,283
567,850,800,11589.39273,535.670063,476.1883478,0,0,20,29,0.019427055,6,6,6,6,136.2,126.2,10,400,30,400,60,25,161391.3753,455.0601891,16.74581087,102432620.2,284
568,800,850,11589.39273,476.1883478,535.670063,0,0,20,29,0.019427055,6,6,6,6,126.2,136.2,10,400,30,400,60,25,161391.3753,455.0601891,16.74581087,102432620.2,284
569,750,750,12459.20278,464.2839563,464.2839563,0,0,20,29,0.02348515,6,6,6,6,116.2,116.2,10,450,40,400,60,25,151097.3959,410.98117,13.97330219,102774320.3,285
570,750,750,12459.20278,464.2839563,464.2839563,0,0,20,29,0.02348515,6,6,6,6,116.2,116.2,10,450,40,400,60,25,151097.3959,410.98117,13.97330219,102774320.3,285
571,850,700,10997.34162,887.2362081,654.9292546,0,0,32,25,0.026399938,10,10,8,8,78.33333333,79.28571429,10,100,27,500,50,25,186297.3887,487.0536444,14.96187389,102927795.8,286
572,700,850,10997.34162,654.9292546,887.2362081,0,0,32,25,0.026399938,8,8,10,10,79.28571429,78.33333333,10,100,27,500,50,25,186297.3887,487.0536444,14.96187389,102927795.8,286
573,800,700,11072.18332,491.171202,382.4992473,0,0,22,32,0.031595446,7,7,6,6,104.6666667,105.6,10,350,27,500,60,25,186717.1756,480.4623346,14.16084491,103108807.6,287
574,700,800,11072.18332,382.4992473,491.171202,0,0,22,32,0.031595446,6,6,7,7,105.6,104.6666667,10,350,27,500,60,25,186717.1756,480.4623346,14.16084491,103108807.6,287
575,1000,700,11202.92069,738.4410966,376.5277978,0,0,22,29,0.020759195,8,8,5,5,118.7142857,132.75,10,300,27,400,60,25,174910.2297,485.7134445,17.29858717,103279989.1,288
576,700,1000,11202.92069,376.5277978,738.4410966,0,0,22,29,0.020759195,5,5,8,8,132.75,118.7142857,10,300,27,400,60,25,174910.2297,485.7134445,17.29858717,103279989.1,288
577,700,700,12231.65656,593.6762893,593.6762893,0,0,30,25,0.030053501,9,9,8,8,69.375,79.28571429,10,150,40,500,50,25,163487.2959,420.7746947,12.39107522,103382641.8,289
578,700,700,12231.65656,593.6762893,593.6762893,0,0,30,25,0.030053501,8,8,9,9,79.28571429,69.375,10,150,40,500,50,25,163487.2959,420.7746947,12.39107522,103382641.8,289
579,950,650,12754.17311,818.0700051,399.9753589,0,0,12,32,0.015629105,5,5,3,3,193.0,236.0,13,400,40,400,60,25,131473.307,383.6879656,15.10266039,103976895.4,290
580,650,950,12754.17311,399.9753589,818.0700051,0,0,12,32,0.015629105,3,3,5,5,236.0,193.0,13,400,40,400,60,25,131473.307,383.6879656,15.10266039,103976895.4,290
581,800,800,12168.99063,601.8079534,601.8079534,0,0,24,25,0.018407769,5,5,9,9,163.75,81.875,10,200,35,400,50,25,151369.6818,427.3720474,15.75681109,104129769.1,291
582,800,800,12168.99063,601.8079534,601.8079534,0,0,24,25,0.018407769,9,9,5,5,81.875,163.75,10,200,35,400,50,25,151369.6818,427.3720474,15.75681109,104129769.1,291
583,750,750,12008.29208,543.3143015,543.3143015,0,0,26,29,0.030530696,7,7,8,8,95.83333333,82.14285714,13,300,35,400,60,25,187190.5884,482.0108288,14.22128377,106872619.8,292
584,750,750,12008.29208,543.3143015,543.3143015,0,0,26,29,0.030530696,8,8,7,7,82.14285714,95.83333333,13,300,35,400,60,25,187190.5884,482.0108288,14.22128377,106872619.8,292
585,900,800,11430.8214,667.6318896,539.2375696,0,0,18,32,0.020106193,7,7,4,4,121.3333333,209.3333333,10,200,27,400,60,25,179083.5344,498.0453604,17.78696338,106974142.0,293
586,800,900,11430.8214,539.2375696,667.6318896,0,0,18,32,0.020106193,4,4,7,7,209.3333333,121.3333333,10,200,27,400,60,25,179083.5344,498.0453604,17.78696338,106974142.0,293
587,950,650,11359.37529,702.6978613,348.5413443,0,0,20,32,0.026048509,8,8,4,4,110.2857143,157.3333333,13,500,27,500,60,25,180048.2953,479.0602488,15.43699882,107438501.8,294
588,650,950,11359.37529,348.5413443,702.6978613,0,0,20,32,0.026048509,4,4,8,8,157.3333333,110.2857143,13,500,27,500,60,25,180048.2953,479.0602488,15.43699882,107438501.8,294
589,850,750,12446.39572,661.5473398,525.9126585,0,0,16,29,0.016577753,6,6,4,4,136.2,193.6666667,10,250,35,500,60,25,139823.7571,404.1371584,15.62001594,107608350.1,295
590,750,850,12446.39572,525.9126585,661.5473398,0,0,16,29,0.016577753,4,4,6,6,193.6666667,136.2,10,250,35,500,60,25,139823.7571,404.1371584,15.62001594,107608350.1,295
591,800,700,12666.42306,564.9124104,437.2993464,0,0,22,29,0.025948994,5,5,8,8,157.75,75.85714286,10,300,40,400,60,25,162888.1796,433.6775648,13.99682838,109390396.5,296
592,700,800,12666.42306,437.2993464,564.9124104,0,0,22,29,0.025948994,8,8,5,5,75.85714286,157.75,10,300,40,400,60,25,162888.1796,433.6775648,13.99682838,109390396.5,296
593,950,650,12460.02956,1035.241983,550.3655072,0,0,18,29,0.01925402,6,6,5,5,155.0,118.75,13,200,35,500,60,25,155950.8062,431.9487214,15.27059048,111328951.4,297
594,650,950,12460.02956,550.3655072,1035.241983,0,0,18,29,0.01925402,5,5,6,6,118.75,155.0,13,200,35,500,60,25,155950.8062,431.9487214,15.27059048,111328951.4,297
595,900,750,12703.48688,1079.991594,807.1197271,0,0,14,29,0.013699671,3,3,6,6,362.5,115.0,13,150,35,500,60,25,145439.9812,423.1087091,16.52001464,111641332.9,298
596,750,900,12703.48688,807.1197271,1079.991594,0,0,14,29,0.013699671,6,6,3,3,115.0,362.5,13,150,35,500,60,25,145439.9812,423.1087091,16.52001464,111641332.9,298
597,850,700,11801.14006,595.7922924,415.8359723,0,0,24,29,0.026642818,7,7,7,7,113.5,88.5,10,300,30,500,60,25,176158.1706,466.8475823,14.8928968,112071771.5,299
598,700,850,11801.14006,415.8359723,595.7922924,0,0,24,29,0.026642818,7,7,7,7,88.5,113.5,10,300,30,500,60,25,176158.1706,466.8475823,14.8928968,112071771.5,299
599,950,800,11862.93121,646.2225741,464.4676644,0,0,14,32,0.01481509,6,6,3,3,155.6,314.0,10,450,27,500,60,25,152423.719,453.6702996,18.5236024,112695816.8,300
600,800,950,11862.93121,464.4676644,646.2225741,0,0,14,32,0.01481509,3,3,6,6,314.0,155.6,10,450,27,500,60,25,152423.719,453.6702996,18.5236024,112695816.8,300
601,900,850,12324.02786,672.3747134,605.1319495,0,0,18,25,0.011549973,5,5,6,6,188.75,141.0,10,300,30,500,50,25,136224.5051,422.9245506,18.52694847,112996597.5,301
602,850,900,12324.02786,605.1319495,672.3747134,0,0,18,25,0.011549973,6,6,5,5,141.0,188.75,10,300,30,500,50,25,136224.5051,422.9245506,18.52694847,112996597.5,301
603,850,700,13033.80278,917.2212854,664.1507463,0,0,20,29,0.022202348,8,8,4,4,96.42857143,175.0,13,150,40,400,60,25,168444.1522,452.0272151,14.83891887,113717582.2,302
604,700,850,13033.80278,664.1507463,917.2212854,0,0,20,29,0.022202348,4,4,8,8,175.0,96.42857143,13,150,40,400,60,25,168444.1522,452.0272151,14.83891887,113717582.2,302
605,900,900,12461.26993,899.8456565,899.8456565,0,0,18,25,0.010908308,2,2,9,9,755.0,94.375,10,100,30,400,50,25,153182.8188,465.707595,19.6774088,114118070.7,303
606,900,900,12461.26993,899.8456565,899.8456565,0,0,18,25,0.010908308,9,9,2,2,94.375,755.0,10,100,30,400,50,25,153182.8188,465.707595,19.6774088,114118070.7,303
607,800,800,11534.37162,616.8726026,616.8726026,0,0,32,25,0.024543693,9,9,9,9,81.125,81.125,13,300,27,500,50,25,182975.727,489.4795377,15.97421208,114288550.0,304
608,800,800,11534.37162,616.8726026,616.8726026,0,0,32,25,0.024543693,9,9,9,9,81.125,81.125,13,300,27,500,50,25,182975.727,489.4795377,15.97421208,114288550.0,304
609,800,750,11831.78286,612.734597,547.4296266,0,0,32,25,0.026179939,8,8,10,10,93.57142857,67.22222222,10,200,30,500,50,25,178374.1316,472.2903629,15.02290614,115122651.7,305
610,750,800,11831.78286,547.4296266,612.734597,0,0,32,25,0.026179939,10,10,8,8,67.22222222,93.57142857,10,200,30,500,50,25,178374.1316,472.2903629,15.02290614,115122651.7,305
611,850,750,13282.36222,658.6971047,520.0367539,0,0,16,29,0.016577753,4,4,6,6,227.0,116.2,10,250,40,400,60,25,139823.7571,404.1371584,15.62001594,115475199.3,306
612,750,850,13282.36222,520.0367539,658.6971047,0,0,16,29,0.016577753,6,6,4,4,116.2,227.0,10,250,40,400,60,25,139823.7571,404.1371584,15.62001594,115475199.3,306
613,1050,700,12252.00721,882.1829038,414.4753157,0,0,16,32,0.017507433,6,6,4,4,174.4,174.0,13,400,30,400,60,25,166650.7874,476.6391799,18.04639755,117297389.2,307
614,700,1050,12252.00721,414.4753157,882.1829038,0,0,16,32,0.017507433,4,4,6,6,174.0,174.4,13,400,30,400,60,25,166650.7874,476.6391799,18.04639755,117297389.2,307
615,950,700,11562.26361,737.9794363,424.8690548,0,0,28,29,0.027811362,9,9,7,7,97.625,88.5,10,200,27,400,60,25,205595.8793,538.954093,16.70476938,117298623.4,308
616,700,950,11562.26361,424.8690548,737.9794363,0,0,28,29,0.027811362,7,7,9,9,88.5,97.625,10,200,27,400,60,25,205595.8793,538.954093,16.70476938,117298623.4,308
617,1000,850,12215.98778,754.1770881,555.9140306,0,0,16,29,0.012433315,6,6,4,4,165.0,225.0,13,450,27,400,60,25,157571.5486,482.1252635,20.62820897,117343401.6,309
618,850,1000,12215.98778,555.9140306,754.1770881,0,0,16,29,0.012433315,4,4,6,6,225.0,165.0,13,450,27,400,60,25,157571.5486,482.1252635,20.62820897,117343401.6,309
619,850,750,13412.07393,636.9638882,501.4781945,0,0,18,25,0.013859968,6,6,5,5,141.0,151.25,10,400,40,500,50,25,123969.3799,372.9348515,15.5110915,117378522.2,310
620,750,850,13412.07393,501.4781945,636.9638882,0,0,18,25,0.013859968,5,5,6,6,151.25,141.0,10,400,40,500,50,25,123969.3799,372.9348515,15.5110915,117378522.2,310
621,850,650,12480.4289,660.2510354,403.9937253,0,0,20,32,0.02911304,6,6,6,6,135.6,95.6,10,250,35,500,60,25,175394.7942,456.7477816,13.91036089,117557029.6,311
622,650,850,12480.4289,403.9937253,660.2510354,0,0,20,32,0.02911304,6,6,6,6,95.6,135.6,10,250,35,500,60,25,175394.7942,456.7477816,13.91036089,117557029.6,311
623,950,700,13438.81601,1353.231629,842.945309,0,0,18,25,0.013286811,4,4,7,7,266.3333333,91.5,13,100,40,400,50,25,152070.1227,434.3773297,16.33495535,117822553.5,312
624,700,950,13438.81601,842.945309,1353.231629,0,0,18,25,0.013286811,7,7,4,4,91.5,266.3333333,13,100,40,400,50,25,152070.1227,434.3773297,16.33495535,117822553.5,312
625,800,750,12642.93473,669.0313398,597.9194309,0,0,28,25,0.022907446,8,8,8,8,92.71428571,85.57142857,13,300,35,500,50,25,164172.0515,444.4224934,14.92510929,118855481.1,313
626,750,800,12642.93473,597.9194309,669.0313398,0,0,28,25,0.022907446,8,8,8,8,85.57142857,92.71428571,13,300,35,500,50,25,164172.0515,444.4224934,14.92510929,118855481.1,313
627,950,850,12159.67513,759.839112,622.1599441,0,0,16,32,0.015935559,6,6,4,4,154.4,224.0,13,300,27,400,60,25,175420.3406,508.6485907,19.77356248,120390163.8,314
628,850,950,12159.67513,622.1599441,759.839112,0,0,16,32,0.015935559,4,4,6,6,224.0,154.4,13,300,27,400,60,25,175420.3406,508.6485907,19.77356248,120390163.8,314
629,900,750,12919.71901,683.2961784,483.5934603,0,0,16,32,0.01906365,5,5,5,5,180.5,143.0,13,450,35,400,60,25,160513.6202,452.3782172,16.62465042,120483066.8,315
630,750,900,12919.71901,483.5934603,683.2961784,0,0,16,32,0.01906365,5,5,5,5,143.0,180.5,13,450,35,400,60,25,160513.6202,452.3782172,16.62465042,120483066.8,315
631,850,700,13400.62908,739.8621144,521.8965461,0,0,18,29,0.019982113,7,7,4,4,113.5,177.0,10,200,40,500,60,25,148056.949,411.7219455,14.69934665,120948135.4,316
632,700,850,13400.62908,521.8965461,739.8621144,0,0,18,29,0.019982113,4,4,7,7,177.0,113.5,10,200,40,500,60,25,148056.949,411.7219455,14.69934665,120948135.4,316
633,850,750,12697.36328,593.4060085,466.9818917,0,0,30,25,0.023099946,7,7,10,10,117.5,67.22222222,10,350,35,400,50,25,170354.9954,464.0594168,15.83022249,121126691.0,317
634,750,850,12697.36328,466.9818917,593.4060085,0,0,30,25,0.023099946,10,10,7,7,67.22222222,117.5,10,350,35,400,50,25,170354.9954,464.0594168,15.83022249,121126691.0,317
635,900,900,12288.1803,636.8375594,636.8375594,0,0,16,29,0.013047306,5,5,5,5,182.75,182.75,10,300,27,500,60,25,153327.819,465.6482417,19.67934038,121291346.5,318
636,900,900,12288.1803,636.8375594,636.8375594,0,0,16,29,0.013047306,5,5,5,5,182.75,182.75,10,300,27,500,60,25,153327.819,465.6482417,19.67934038,121291346.5,318
637,950,650,12649.56127,878.423391,448.2901817,0,0,20,32,0.026048509,7,7,5,5,129.6666667,119.5,10,150,35,400,60,25,185559.9766,490.0284947,15.47453758,121352372.8,319
638,650,950,12649.56127,448.2901817,878.423391,0,0,20,32,0.026048509,5,5,7,7,119.5,129.6666667,10,150,35,400,60,25,185559.9766,490.0284947,15.47453758,121352372.8,319
639,850,650,13276.13553,738.4123519,455.9344591,0,0,18,32,0.026201736,7,7,4,4,113.0,159.3333333,10,200,40,500,60,25,164450.4593,435.291541,13.8349452,122299452.3,320
640,650,850,13276.13553,455.9344591,738.4123519,0,0,18,32,0.026201736,4,4,7,7,159.3333333,113.0,10,200,40,500,60,25,164450.4593,435.291541,13.8349452,122299452.3,320
641,900,700,12842.93627,683.2961784,424.4209873,0,0,20,32,0.025531674,8,8,4,4,103.1428571,174.0,13,450,35,400,60,25,181678.0952,484.8135507,15.73558824,123333508.5,321
642,700,900,12842.93627,424.4209873,683.2961784,0,0,20,32,0.025531674,4,4,8,8,174.0,103.1428571,13,450,35,400,60,25,181678.0952,484.8135507,15.73558824,123333508.5,321
643,1050,700,12048.54037,848.0416595,400.6984263,0,0,20,29,0.017973329,6,6,6,6,176.2,106.2,10,300,27,500,60,25,167651.2636,478.5613669,18.05339814,123479518.4,322
644,700,1050,12048.54037,400.6984263,848.0416595,0,0,20,29,0.017973329,6,6,6,6,106.2,176.2,10,300,27,500,60,25,167651.2636,478.5613669,18.05339814,123479518.4,322
645,1050,700,13337.07695,1019.536246,490.072906,0,0,10,32,0.010942146,4,4,3,3,290.6666667,261.0,13,350,35,500,60,25,130280.5746,405.2314141,17.79605938,123964422.0,323
646,700,1050,13337.07695,490.072906,1019.536246,0,0,10,32,0.010942146,3,3,4,4,261.0,290.6666667,13,350,35,500,60,25,130280.5746,405.2314141,17.79605938,123964422.0,323
647,1050,850,12543.3226,808.8679512,541.8065123,0,0,12,32,0.010813415,4,4,4,4,292.6666667,226.0,10,300,27,400,60,25,153211.073,482.16612,21.57547438,124166663.7,324
648,850,1050,12543.3226,541.8065123,808.8679512,0,0,12,32,0.010813415,4,4,4,4,226.0,292.6666667,10,300,27,400,60,25,153211.073,482.16612,21.57547438,124166663.7,324
649,850,750,13008.72812,780.2598748,629.0281567,0,0,16,32,0.020185041,4,4,6,6,226.0,115.6,10,150,35,500,60,25,162163.9575,448.1323884,15.77342277,124456986.3,325
