gen,best_obj1,best_obj2,hypervolume,Experiment,PopSize,Tournament,Crossover,CXPB,MUTPB
100,0.16987881416646095,0.04847516175161364,5.709084427960872,PopSize_900,900,3,TwoPoint,0.9,0.7
0,0.9880528092602054,0.055153850158317946,3.6938720076636042,PopSize_1000,1000,3,TwoPoint,0.9,0.7
1,0.7993034550336824,0.055153850158317946,4.156436992143393,PopSize_1000,1000,3,TwoPoint,0.9,0.7
2,0.5460991472065716,0.051798153257159536,4.780784756889994,PopSize_1000,1000,3,TwoPoint,0.9,0.7
3,0.4473647953539447,0.051798153257159536,5.022707797096015,PopSize_1000,1000,3,TwoPoint,0.9,0.7
4,0.42272832914645253,0.04903466804178681,5.0892820847853075,PopSize_1000,1000,3,TwoPoint,0.9,0.7
5,0.36168701706532025,0.04903466804178681,5.236973818418972,PopSize_1000,1000,3,TwoPoint,0.9,0.7
6,0.36168701706532025,0.04903466804178681,5.2370218347211805,PopSize_1000,1000,3,TwoPoint,0.9,0.7
7,0.332869865554301,0.04903466804178681,5.308534143532123,PopSize_1000,1000,3,TwoPoint,0.9,0.7
8,0.332869865554301,0.04903466804178681,5.309268100848162,PopSize_1000,1000,3,TwoPoint,0.9,0.7
9,0.332869865554301,0.04903466804178681,5.3095022126887885,PopSize_1000,1000,3,TwoPoint,0.9,0.7
10,0.332869865554301,0.04903466804178681,5.3096843021407025,PopSize_1000,1000,3,TwoPoint,0.9,0.7
11,0.3314639586640912,0.04903466804178681,5.314016202050803,PopSize_1000,1000,3,TwoPoint,0.9,0.7
12,0.2980629706774971,0.04903466804178681,5.394672570934419,PopSize_1000,1000,3,TwoPoint,0.9,0.7
13,0.2980629706774971,0.04903466804178681,5.394690039464413,PopSize_1000,1000,3,TwoPoint,0.9,0.7
14,0.2973258143336451,0.04903466804178681,5.396745436994857,PopSize_1000,1000,3,TwoPoint,0.9,0.7
15,0.28973863930979693,0.04903466804178681,5.4156765556733255,PopSize_1000,1000,3,TwoPoint,0.9,0.7
16,0.28491890268690023,0.04903466804178681,5.427253510562239,PopSize_1000,1000,3,TwoPoint,0.9,0.7
17,0.28430234854735625,0.04903466804178681,5.428981272711331,PopSize_1000,1000,3,TwoPoint,0.9,0.7
18,0.2429754126716155,0.04903466804178681,5.5281680402018,PopSize_1000,1000,3,TwoPoint,0.9,0.7
19,0.2429754126716155,0.04903466804178681,5.528370359960112,PopSize_1000,1000,3,TwoPoint,0.9,0.7
20,0.2429754126716155,0.04903466804178681,5.5287891158163385,PopSize_1000,1000,3,TwoPoint,0.9,0.7
21,0.23773539603928032,0.04903466804178681,5.541485777085007,PopSize_1000,1000,3,TwoPoint,0.9,0.7
22,0.22835606263375802,0.04903466804178681,5.564485441822256,PopSize_1000,1000,3,TwoPoint,0.9,0.7
23,0.22835606263375802,0.04903466804178681,5.5646663749289464,PopSize_1000,1000,3,TwoPoint,0.9,0.7
24,0.22835606263375802,0.04903466804178681,5.564943188593209,PopSize_1000,1000,3,TwoPoint,0.9,0.7
25,0.2222318170778962,0.04903466804178681,5.579730118704931,PopSize_1000,1000,3,TwoPoint,0.9,0.7
26,0.2222318170778962,0.04903466804178681,5.579773432415159,PopSize_1000,1000,3,TwoPoint,0.9,0.7
27,0.2222318170778962,0.04903466804178681,5.579935644445729,PopSize_1000,1000,3,TwoPoint,0.9,0.7
28,0.21632134342401144,0.04903466804178681,5.594241871635928,PopSize_1000,1000,3,TwoPoint,0.9,0.7
29,0.21632134342401144,0.04903466804178681,5.594276122568292,PopSize_1000,1000,3,TwoPoint,0.9,0.7
30,0.2109409128826232,0.04903466804178681,5.607456591822684,PopSize_1000,1000,3,TwoPoint,0.9,0.7
31,0.2041774871809893,0.04903466804178681,5.623706407848303,PopSize_1000,1000,3,TwoPoint,0.9,0.7
32,0.2041774871809893,0.04903466804178681,5.623733670708251,PopSize_1000,1000,3,TwoPoint,0.9,0.7
33,0.19313493465783857,0.04903466804178681,5.650311247185333,PopSize_1000,1000,3,TwoPoint,0.9,0.7
34,0.19313493465783857,0.04903466804178681,5.650363451209893,PopSize_1000,1000,3,TwoPoint,0.9,0.7
35,0.19313493465783857,0.04903466804178681,5.6504594963998525,PopSize_1000,1000,3,TwoPoint,0.9,0.7
36,0.19313493465783857,0.04903466804178681,5.650590548631856,PopSize_1000,1000,3,TwoPoint,0.9,0.7
37,0.19313493465783857,0.04903466804178681,5.650743467354515,PopSize_1000,1000,3,TwoPoint,0.9,0.7
38,0.19313493465783857,0.04903466804178681,5.650796479861195,PopSize_1000,1000,3,TwoPoint,0.9,0.7
39,0.19313493465783857,0.04903466804178681,5.650853357659263,PopSize_1000,1000,3,TwoPoint,0.9,0.7
40,0.19313493465783857,0.04903466804178681,5.650875401048183,PopSize_1000,1000,3,TwoPoint,0.9,0.7
41,0.19313493465783857,0.04903466804178681,5.651017162361736,PopSize_1000,1000,3,TwoPoint,0.9,0.7
42,0.19313493465783857,0.04903466804178681,5.6510291916646,PopSize_1000,1000,3,TwoPoint,0.9,0.7
43,0.19313493465783857,0.04903466804178681,5.65103518897155,PopSize_1000,1000,3,TwoPoint,0.9,0.7
44,0.19313493465783857,0.04903466804178681,5.651092156677186,PopSize_1000,1000,3,TwoPoint,0.9,0.7
45,0.19238662224003278,0.04903466804178681,5.652897759287552,PopSize_1000,1000,3,TwoPoint,0.9,0.7
46,0.19238662224003278,0.04903466804178681,5.65291596557084,PopSize_1000,1000,3,TwoPoint,0.9,0.7
47,0.19238662224003278,0.04903466804178681,5.652920004088595,PopSize_1000,1000,3,TwoPoint,0.9,0.7
48,0.19238662224003278,0.04903466804178681,5.652969776802883,PopSize_1000,1000,3,TwoPoint,0.9,0.7
